order_number,clp_number
247898,642924
888956,373145
913208,943475
395753,216754
469661,610563
981612,473369
756461,640013
510003,858756
869117,739695
755430,936049
475475,336091
933731,856503
276441,139795
555779,140716
439148,351312
672138,650698
746243,155457
227510,545332
549471,763713
617001,220677
525614,422830
411740,802812
169039,833063
969941,619205
963995,891351
660024,134360
197721,607809
544239,318579
587773,735963
309146,948944
214631,454686
225665,593296
226110,275811
642209,963816
889741,268734
338764,957567
811282,214781
618017,834374
961657,895096
708246,439089
598610,462472
828835,882143
757501,134525
753183,299323
371343,191290
824409,860057
658474,666195
437854,202256
728391,275298
175161,720061
416818,142961
669533,676467
627366,746515
186282,441225
325033,762925
397341,528678
908888,561927
250707,779623
334372,171884
441485,693728
957063,403647
619987,460462
689351,785720
398890,593292
750811,313434
204789,453221
748338,406985
849855,329166
124756,989263
509582,585590
973854,696236
227065,489890
279042,665091
495081,968500
155509,165090
793714,253455
538830,172937
125946,669523
606017,366987
935259,378213
133806,554111
763360,735857
571765,471849
463956,274235
737537,433732
693903,731138
791314,444561
645336,219169
447059,670450
260925,919543
562192,110082
601862,126683
901878,685775
960107,643578
106062,403440
707044,389248
939974,346563
390355,655408
282005,191696
518589,194449
995268,379113
720403,646535
235206,883510
315006,453509
992967,643190
903972,335702
655486,454965
107354,228958
250774,995258
728930,426996
433691,817470
191381,735975
783581,766508
305419,368381
759648,664103
248074,439621
359390,446635
922363,818447
241848,273883
313976,401137
183692,160785
488510,440224
606127,534253
478142,290560
699225,673109
915035,463304
719734,379072
668222,585848
640054,175601
491760,806650
150346,617920
318150,479229
919175,192229
928001,125219
486277,745898
957521,239028
173150,855794
387607,989280
727769,898697
782372,313070
250141,928406
334541,344139
745500,954381
442912,389980
864569,308789
455065,847318
536540,264942
721265,351288
341367,202149
352439,675371
238971,898278
605558,963785
431136,412341
926703,456590
848034,251118
998981,690615
805976,549993
961785,177554
618709,590680
231725,280990
892629,312721
832091,583015
898668,572350
513924,696165
536730,295002
918422,180402
286328,503519
909181,783613
709778,357927
785715,314636
590506,828866
524099,610760
183112,938934
808887,792356
510763,596446
954146,446257
118540,636803
527202,785218
700955,409746
911776,782806
244603,159680
577559,645069
802142,881858
488677,479405
570155,267732
814127,476532
211050,488877
145707,541363
814595,405208
601174,134247
536168,999987
519584,948636
881322,986282
719073,267112
210935,508495
829481,424715
213478,612159
741854,320484
545258,636741
767436,515366
770408,196144
662199,366095
275492,300340
516173,257251
304399,356591
554981,209447
352131,725473
942305,558514
533005,322331
685358,545802
855637,652921
521948,918487
148678,578214
945576,698140
441297,986425
788649,482876
368334,456756
144212,976947
220460,842846
394234,259837
595883,515847
848901,961800
869897,662028
773019,811567
340848,720118
163641,348143
204777,548035
110018,627393
716868,490483
973880,433201
516155,182219
464347,823265
816684,116934
737106,834194
624156,590232
680257,794055
184162,297207
849694,418095
224569,462189
306781,973838
955745,278496
111909,149682
837687,402784
170499,354187
932964,145020
936369,704645
721977,551995
625656,297552
817155,337309
377201,432954
879187,256343
123327,132822
628211,892659
307655,976055
509719,391187
670506,237323
141027,118398
100100,839630
127945,658128
781597,214712
841341,908492
597773,318159
169656,929798
827317,832152
797105,628130
138094,758009
996010,151465
469699,239750
652725,759328
595106,763020
650772,255268
158599,609799
811106,868933
376257,443800
831157,546016
686002,285460
635782,456125
229737,337732
163322,878114
924529,893845
378656,266135
751734,153755
347426,381551
734735,406335
159550,374272
220697,910360
406835,432113
248118,107552
777317,903477
694368,778243
235875,959346
742955,737876
555460,965253
709420,272803
984795,553050
609892,531649
665330,225180
100291,173299
677424,787377
637607,106393
788112,581858
849861,493737
358696,100225
838888,115424
749821,754647
634864,185012
393277,993546
969094,240443
647981,570199
216374,498682
943856,821585
873466,831479
438353,396605
145548,324526
594672,760250
220651,676212
533895,619700
921224,351649
166370,109960
124438,668336
578845,716578
304564,998574
323305,509966
618902,556119
173542,622048
910803,165219
432060,657439
502477,851653
850685,546215
127107,909913
438538,235292
628931,198210
966705,659047
421890,276577
464602,197692
622048,185093
339721,584458
213916,615260
817988,783414
575521,524760
860035,897093
185748,315350
446264,765862
135464,331048
894896,364585
580799,751439
333006,977645
841716,643956
419203,500798
741332,303410
722552,957270
709915,256154
582291,454383
357358,930606
159640,647654
774829,378311
243557,962544
848133,300266
221115,799177
416496,160967
400479,408277
393678,590192
160733,519706
218257,541774
589555,856580
447597,723023
427802,242905
797773,795853
307272,888104
860452,400555
829472,954958
378899,949201
115950,380586
178508,489086
783181,923012
674807,704437
652976,249569
832799,927275
298410,691388
519577,919001
682422,422708
327383,886978
277822,470952
345638,135654
657304,282580
247958,550357
600498,721004
484394,606314
568172,828225
135610,750291
619235,380789
184902,335301
169161,163645
511984,320343
721568,624466
112330,882958
664260,899981
934839,855718
905643,195058
138476,202128
613956,423644
720635,835302
300343,459308
145885,572791
688338,559856
351496,877362
430233,724637
170355,178470
139668,888175
456555,135198
825536,950164
900976,871562
232719,242783
306175,448012
464455,870059
329123,794690
833182,856614
316453,175263
344607,995753
167321,352116
329839,893682
486092,176631
466242,360529
563682,279288
192193,877005
234102,180678
839425,673620
313236,973133
908364,452048
841751,540633
834215,859293
358445,155273
284494,690128
995342,519561
392757,746014
634580,611709
497302,186814
976365,592188
903828,267279
199294,346176
408533,275626
649565,283925
840199,152132
294223,123663
654487,834006
580356,621950
358709,814318
565768,582178
910641,635422
805949,124234
242209,268812
128756,319539
617639,680128
548483,406884
682582,936048
344616,757950
337494,286072
581586,941736
739985,664816
640198,212098
180353,375288
340778,133137
348377,773989
645575,656048
794039,642796
687754,596370
259527,155028
137172,397570
907127,311310
748233,319735
906477,820999
462275,663071
704129,326048
757238,547363
500022,664039
258784,933699
927355,146404
537530,246593
561694,419013
411274,659408
975090,474022
886522,544715
182412,133511
179227,591177
668101,801481
518574,795572
961073,954017
796441,483326
307977,697689
306922,486268
415088,353865
579026,304259
709126,276382
508225,939334
538182,798306
516329,470537
864889,301155
424940,208825
563328,280875
801945,465842
361164,533054
109863,501903
422475,106284
614085,290813
728317,821348
394623,377097
541202,776166
852593,750121
899927,947405
760368,162999
225538,312980
301080,460640
604933,272100
912688,944780
728762,903870
106331,306516
434504,196475
334390,884636
171656,334230
588675,126887
413097,249942
264331,352457
410868,378558
526066,385942
103241,331948
495805,999410
442890,175467
321710,951461
496778,295781
883775,690191
288781,412974
598987,316393
169073,942571
802292,606695
334927,165991
236591,523214
123043,496445
520903,193699
204290,961934
504890,364838
933871,346823
773263,280624
662388,139382
120444,143759
112676,960432
384652,973507
400627,803226
321299,857151
274942,269463
122255,891663
146778,993032
150935,969935
647524,175058
124209,589133
335963,794279
168642,805581
479398,804975
123986,272882
145259,767763
685347,548094
184509,806528
580150,216514
819473,342155
618733,344905
893240,925449
698663,361650
106842,911604
735562,977328
226433,707857
499888,952140
606738,992555
743187,657149
491573,929383
345049,920523
660392,984414
705296,995686
332460,950907
534418,479620
470605,329490
318686,780984
149390,849307
755427,717723
410570,572244
309762,927504
228150,447712
130514,394594
162885,995036
793994,922886
672918,651414
369242,148024
899069,534932
957850,849204
971870,431524
279733,314027
215247,933427
654640,551784
195676,783174
307151,443495
150144,389519
343373,455695
713275,267881
145157,281272
482445,332166
591232,472703
876799,893268
124237,114654
188444,269884
915027,971877
818700,638771
939092,686266
730020,255029
615614,781295
681582,452616
214801,805319
681189,160825
924330,393611
631439,557368
944323,702976
181319,331858
310566,276192
480287,983526
168338,443446
865181,243959
765189,248908
119864,553406
701864,521715
945545,595217
833710,967311
726772,837726
387059,512722
425197,488604
537044,632103
194012,178691
409717,962746
646638,554704
600439,938588
146731,365552
638010,496252
912921,437314
845988,581447
224749,454600
287427,269946
868858,629283
757650,154540
810202,465586
604309,764553
923619,279124
599103,285413
126710,252746
676356,234580
380297,319217
129211,276206
757726,306108
436991,931737
327791,752883
304902,479520
239110,383026
645524,540756
760431,127353
335676,330428
882754,566209
615332,204796
994121,710630
800317,239943
707187,273903
135942,498082
352479,134591
408211,738925
187720,976119
585972,462744
847787,854166
952423,680276
732337,715021
617229,238339
565754,940443
562808,437881
902682,947804
